Feature1,Feature2,Feature3,Feature4,Feature5,Label
8.163986277024462,15.67782164326984,36.397099036519634,0.28952713535156976,380.7352374947624,2
8.706675868681398,17.37328753282427,92.56571502594456,0.44341820709997126,400.43965351354785,0
3.284742264780969,12.050696648927158,109.960599825407,0.5828844170143176,288.634943814456,0
4.7152165622510305,10.876883955814586,110.42146732596818,0.5211611536881371,331.9977708567259,1
9.852769816973126,17.83876619662404,81.0874024729273,0.4445835663541402,393.52541975255485,0
11.338968626360765,8.25340323495212,72.91216392603485,0.7940927887974052,751.812866190433,1
6.069662196722378,13.496238708356538,84.54140256105487,0.22338570458132895,369.50796707518543,0
11.936130796833973,13.017812741267724,45.89748985730972,0.39322957161793837,236.43960863204873,0
10.215438617683047,11.225141296681773,118.24753986623274,0.7977400795029015,202.71860078767898,1
4.899389542047968,16.186542190616706,102.09375995395203,0.307071636573357,473.60590383350205,1
8.542275911247872,12.416901838650613,97.0814957446021,0.45438793364651064,641.9452813001785,2
6.521319540266141,10.456556139354179,72.77986468679465,0.20427352321554998,275.77018739065784,0
4.8189240266007864,16.696315758001965,69.06793396727099,0.48638943993398237,609.319747915727,0
10.856017618643587,13.108605766919094,75.4104418707993,0.7374029402331521,503.45848493740823,1
12.654832224119692,16.29905026730695,128.24824881738857,0.2763393097902434,629.4685736548123,1
5.323536618147607,10.915676996553737,54.246987426545374,0.4327950630038726,676.8160337375173,1
3.8356143366334368,12.23619378278649,48.01127437309253,0.6586192098209891,639.2537531863502,0
9.035484222912185,16.543142623856887,101.62773237227596,0.26634904186984065,328.8706416954715,1
10.289927572876177,11.237823737983526,95.89555959754352,0.3381371437526693,806.7068395019818,1
5.762388284972628,16.754647837129223,54.6949774328603,0.23697921115583054,289.18585974670225,1
9.853063287801783,10.195394856133738,95.08518968512088,0.7806047136809042,369.0051388349918,0
8.178674741970474,13.051055975442958,44.288907259553895,0.7733653433195644,881.3908790145492,2
3.4848453742640055,17.147000789723556,42.401508457920215,0.5388779988331305,356.1944083420668,0
4.378692375621061,13.22254219732508,71.59810291987739,0.7107225785015014,557.4742025835478,1
4.8696742613792106,11.264308653377869,128.31096813593064,0.4058449585215319,353.00993897573966,2
12.94317901154097,17.180782238517,42.934718236665475,0.20375667010759332,748.5601848359286,2
8.206653966849668,16.965132895778986,74.70608739399373,0.6334433138538498,475.28565360533406,1
8.78789535475417,9.041052459062097,76.44497129564297,0.7501996142351974,263.51194739269283,1
10.34819058269382,11.209073437786085,128.6907648467182,0.4686480331491178,769.9493161481089,1
8.419617722295936,16.064138844693133,92.01268903947832,0.3306824898782916,224.28862642337063,0
12.131535576757685,9.947528616536625,89.54123688608475,0.6592127828056071,651.5408033775261,1
11.079201509879171,12.484079232747831,95.51179940647131,0.6841711770253103,814.3979548079336,1
7.029978306937874,10.727598086467765,114.72866693866621,0.7351742840756994,472.5531882184304,0
6.572243428207878,16.590330082244208,112.47804085268689,0.7518819606437483,588.7383925403003,0
12.528767147108733,16.10791688184914,99.34863922812062,0.2444062369769395,233.08722912906634,0
6.436315778925598,16.76974560808229,120.65542206530357,0.22776321498396146,738.1003868662386,2
11.65099816318328,10.833967978191652,77.18868638775054,0.26492830860879657,251.6315596528729,0
11.302777121987969,17.962245038403974,116.67154406210445,0.7965097559624144,751.2466912223493,1
8.381614492475574,17.88172372766788,61.21662954728892,0.29477309771654314,457.358046835295,0
12.224693725672235,12.926094201938744,90.73020550635721,0.7032740227996994,235.53953390568194,1
3.971464797650156,12.499861027682925,52.97301158383755,0.4002773333291872,400.0009967547253,0
4.028474931607494,17.306692395315178,36.02530507709055,0.708772358784294,300.3200510124572,0
