Feature1,Feature2,Feature3,Feature4,Feature5,Label
8.964691855978616,5.818944390510489,62.30159740606886,0.8755408883592946,261.2981455320911,0
4.861393349503794,9.950396315897308,59.30182964443182,0.6774269490047035,828.1482423434229,1
4.268514535642031,7.88890068654162,23.670114985191965,0.2455133302494854,576.4180060196279,0
7.513147690828912,11.399918687621287,108.40195943773674,0.8056226988707037,264.62813922501147,0
9.19468969785563,9.999359474313911,87.64801094681256,0.48161721181201655,712.9073267862062,0
6.23106460124461,5.360448525958673,97.82574330305314,0.7774854031469001,248.81638384729797,1
11.807641983846155,8.186339005703969,86.57209955408584,0.7647260263546957,339.6392177619166,0
8.848297385848632,9.89059190739559,54.30001601118386,0.11388045917913443,544.0648939934472,0
6.809319014843609,10.722038425843097,70.67938759175257,0.28692951300053116,256.56380642152914,0
5.921175181941505,6.048712939280005,32.874527893463735,0.8288732878916159,210.74166240335205,1
5.431780161508694,11.499712904268959,36.16173003740751,0.7157959076699187,626.1277914644756,0
9.290497073840417,8.43697677723261,52.40685824604089,0.2082604459153684,179.1137933395679,0
6.385722446796244,6.829212939536797,84.36847948568567,0.26983390290733167,395.4006000865983,0
2.5967789660956835,13.053266882790332,79.95947435775838,0.5949179388263652,321.86321010337633,0
5.980442553304314,5.686233868731366,97.52601510569195,0.32295670521430564,804.9326268728125,0
9.379954057320358,14.29769853337297,73.21571577709523,0.26341794724152023,555.3816327049349,1
3.824917304535,12.062661601303954,87.56709240606759,0.8867293619502513,198.45733938654598,1
3.754517561474925,9.755910202923488,24.388378216145604,0.46689634003341085,436.69374354189006,1
7.3155137384183835,5.111608848841192,113.329790358634,0.5155362035849036,411.68458124462325,1
7.318275870968661,8.90125311046398,104.61870559445026,0.6217908926196776,251.77458967211825,0
8.344009585513211,11.457984135282455,113.6614646903711,0.16058805671313703,663.1473780986473,0
10.494317940777895,13.589130980412888,37.362503451889395,0.4172248998638225,281.02632594835774,1
9.244553248606351,11.177639941094256,34.59733374010973,0.8243425150120092,743.5541415901107,1
8.110235106775828,8.977074212507853,74.02440951797175,0.8545740865402577,806.5540134462916,1
9.224433825702215,9.473593867448036,103.87185212852941,0.4962095743900429,211.19778875093346,1
5.229589138531782,13.732953268532846,93.83780967954002,0.8137701574680901,612.3660960853247,1
5.617886556223141,8.513573095067967,45.86255525718275,0.49922796175188533,588.4471469324501,1
4.282632308789556,5.651575986218072,67.52492544446619,0.888488438846713,508.65414465142686,1
4.937140463888293,9.426725568499227,43.53598082827164,0.7297508251806791,595.8379726324279,0
8.309761238544878,14.984591260097076,76.42302207980222,0.7642481664345044,783.1497741032838,1
2.9210493994507516,8.797728626728178,76.75323023096871,0.24914535229384446,679.523235948526,1
6.337011726795282,6.930547166890757,28.311991429750023,0.10359018163732676,601.8319205772762,1
6.308627633296438,5.45130136597807,83.28166653967105,0.5039602370536074,449.42211920159093,1
6.936850976503062,6.709688826053614,29.703030699590677,0.8862437784779307,319.42460571275524,1
6.258302902958279,8.240644043695198,22.79045403970989,0.8738066283215815,292.7218573034371,1
5.122612229724653,10.742783354620915,105.51295302349824,0.5913484569626701,301.8992815034776,0
6.2635130696280825,11.655884157562834,44.84471573573186,0.24772441403169979,754.9442036539872,1
10.933891631171347,5.428189241952116,66.51003039385392,0.10717999495353565,233.87711904298666,0
11.441600182038796,14.361801031938363,113.79609054125055,0.4971944050668514,231.1804028133913,1
7.018366758843365,7.356383448612519,82.54134424458074,0.34155859838358493,164.90069804046067,1
8.239529517921111,6.490620076684305,57.26058416144361,0.3694313666154737,658.5224284438343,0
3.156183950792957,10.308294340622895,105.18415425684806,0.7666176809406482,153.7404290382943,1
5.172854818203209,11.775858190042968,41.45745971073305,0.17147539900485,794.0571235452279,1
6.148262119536318,8.07252789359898,68.82623891264915,0.1725601375773289,829.8782436712648,1
10.66309157883366,11.694412187446899,76.5738745462238,0.45411104261145085,313.84851501848834,0
4.504553653965067,7.942938530148238,78.58263532339066,0.430750213701653,178.5621429224359,1
